0.016408575	0
0.03281715	0
0.049225725000000005	0
0.0656343	0
0.08204287500000002	0
0.09845145000000001	0
0.114860025	0
0.1312686	0
0.14767717500000002	0
0.16408575000000003	0
0.180494325	0
0.19690290000000002	0
0.21331147500000003	0
0.22972005	0
0.24612862500000002	0
0.2625372	0
0.278945775	0
0.29535435000000004	0
0.311762925	0
0.32817150000000006	0
0.34458007500000004	0
0.36098865	0
0.37739722500000006	0
0.39380580000000004	0
0.410214375	0
0.42662295000000006	0
0.44303152500000004	0
0.4594401	0
0.47584867500000005	0
0.49225725000000004	0
0.508665825	0
0.5250744	0
0.5414829750000001	0
0.55789155	0
0.574300125	0
0.5907087000000001	0
0.607117275	0
0.62352585	0
0.6399344250000001	0
0.6563430000000001	0
0.672751575	0
0.6891601500000001	0
0.7055687250000001	0
0.7219773	0
0.7383858750000001	0
0.7547944500000001	0
0.771203025	0
0.7876116000000001	0
0.8040201750000001	0
0.82042875	0
0.8368373250000001	0
0.8532459000000001	0
0.869654475	0
0.8860630500000001	0
0.9024716250000001	0
0.9188802	0
0.9352887750000001	0
0.9516973500000001	0
0.9681059250000001	0
0.9845145000000001	0
1.000923075	0.101274
1.01733165	1.7361
1.033740225	1.69616
1.0501488	1.65865
1.0665573750000001	1.61432
1.0829659500000002	1.58163
1.0993745250000002	1.55003
1.1157831	1.51582
1.132191675	1.48085
1.14860025	1.452
1.1650088250000001	1.42414
1.1814174000000002	1.39336
1.1978259750000002	1.36504
1.21423455	1.33853
1.230643125	1.31687
1.2470517	1.28834
1.2634602750000001	1.26892
1.2798688500000002	1.25038
1.2962774250000002	1.22848
1.3126860000000002	1.20437
1.329094575	1.18719
1.34550315	1.17087
1.3619117250000001	1.1533
1.3783203000000002	1.13797
1.3947288750000002	1.11979
1.4111374500000002	1.10754
1.427546025	1.09194
1.4439546	1.07655
1.4603631750000001	1.06527
1.4767717500000002	1.05489
1.4931803250000002	1.04072
1.5095889000000002	1.03031
1.525997475	1.02012
1.54240605	1.00942
1.5588146250000001	1.00091
1.5752232000000002	0.992352
1.5916317750000002	0.983511
1.6080403500000002	0.977232
1.6244489250000003	0.971815
1.6408575	0.966147
1.6572660750000001	0.959803
1.6736746500000002	0.955737
1.6900832250000002	0.949208
1.7064918000000002	0.947601
1.7229003750000003	0.94629
1.73930895	0.943511
1.7557175250000001	0.939915
1.7721261000000001	0.936686
1.7885346750000002	0.93902
1.8049432500000002	0.937925
1.8213518250000003	0.937766
1.8377604	0.939582
1.854168975	0.940439
1.8705775500000001	0.942136
1.8869861250000002	0.945183
1.9033947000000002	0.946767
1.9198032750000003	0.949407
1.9362118500000003	0.951993
1.952620425	0.95677
1.9690290000000001	0.962239
1.9854375750000002	0.967528
2.00184615	0.972098
2.0182547250000002	0.977585
2.0346633	0.98118
2.0510718750000003	0.988176
2.06748045	0.9904
2.0838890250000004	0.99545
2.1002976	0.997671
2.116706175	1.00189
2.1331147500000003	1.00328
2.149523325	1.00666
2.1659319000000004	1.00746
2.182340475	1.00923
2.1987490500000004	1.00962
2.2151576250000002	1.0101
2.2315662	1.0117
2.2479747750000003	1.01252
2.26438335	1.01353
2.2807919250000004	1.01156
2.2972005	1.01201
2.313609075	1.01165
2.3300176500000003	1.0105
2.346426225	1.01196
2.3628348000000003	1.01211
2.379243375	1.01087
2.3956519500000004	1.00959
2.4120605250000002	1.00885
2.4284691	1.00956
2.4448776750000003	1.00813
2.46128625	1.00831
2.4776948250000004	1.0061
2.4941034	1.00609
2.5105119750000005	1.00658
2.5269205500000003	1.00544
2.543329125	1.00407
2.5597377000000003	1.00375
2.576146275	1.0036
2.5925548500000004	1.00159
2.6089634250000002	1.00081
2.6253720000000005	1.00075
2.6417805750000003	0.999464
2.65818915	0.99899
2.6745977250000004	0.999388
