0.0143342	0
0.0286684	0
0.0430026	0
0.0573368	0
0.071671	0
0.0860052	0
0.1003394	0
0.1146736	0
0.1290078	0
0.143342	0
0.1576762	0
0.1720104	0
0.1863446	0
0.2006788	0
0.215013	0
0.2293472	0
0.2436814	0
0.2580156	0
0.2723498	0
0.286684	0
0.3010182	0
0.3153524	0
0.3296866	0
0.3440208	0
0.358355	0
0.3726892	0
0.3870234	0
0.4013576	0
0.4156918	0
0.430026	0
0.4443602	0
0.4586944	0
0.4730286	0
0.4873628	0
0.501697	0
0.5160312	0
0.5303654	0
0.5446996	0
0.5590338	0
0.573368	0
0.5877022	0
0.6020364	0
0.6163706	0
0.6307048	0
0.645039	0
0.6593732	0
0.6737074	0
0.6880416	0
0.7023758	0
0.71671	0
0.7310442	0
0.7453784	0
0.7597126	0
0.7740468	0
0.788381	0
0.8027152	0
0.8170494	0
0.8313836	0
0.8457178	0
0.860052	0
0.8743862	0
0.8887204	0
0.9030546	0
0.9173888	0
0.931723	0
0.9460572	0
0.9603914	0
0.9747256	0
0.9890598	0
1.003394	0.59353
1.0177282	2.40508
1.0320624	2.30727
1.0463966	2.21514
1.0607308	2.12852
1.075065	2.05048
1.0893992	1.98086
1.1037334	1.9019
1.1180676	1.83422
1.1324018	1.77043
1.146736	1.70728
1.1610702	1.65546
1.1754044	1.59683
1.1897386	1.54877
1.2040728	1.49759
1.218407	1.45561
1.2327412	1.41296
1.2470754	1.36797
1.2614096	1.33143
1.2757438	1.29592
1.290078	1.25902
1.3044122	1.22913
1.3187464	1.19867
1.3330806	1.17167
1.3474148	1.14259
1.361749	1.11714
1.3760832	1.09323
1.3904174	1.07147
1.4047516	1.05126
1.4190858	1.03071
1.43342	1.0123
1.4477542	0.995743
1.4620884	0.979878
1.4764226	0.965327
1.4907568	0.950498
1.505091	0.937554
1.5194252	0.924456
1.5337594	0.916395
1.5480936	0.906357
1.5624278	0.89716
1.576762	0.889458
1.5910962	0.884652
1.6054304	0.876637
1.6197646	0.872239
1.6340988	0.8673
1.648433	0.865243
1.6627672	0.861288
1.6771014	0.861404
1.6914356	0.859392
1.7057698000000001	0.859823
1.720104	0.857101
1.7344382	0.860912
1.7487724	0.861352
1.7631066	0.86606
1.7774408	0.868936
1.7917750000000001	0.873712
1.8061092	0.876149
1.8204434	0.88316
1.8347776	0.890803
1.8491118	0.897496
1.863446	0.904119
1.8777802	0.911891
1.8921144	0.922427
1.9064486	0.928531
1.9207828	0.940556
1.935117	0.950648
1.9494512	0.962023
1.9637854	0.971816
1.9781196	0.98371
1.9924538	0.994777
2.006788	1.00727
2.0211222	1.01921
2.0354564	1.02843
2.0497906	1.03713
2.0641248	1.04422
2.078459	1.04903
2.0927932	1.05547
2.1071274	1.05943
2.1214616	1.06099
2.1357958	1.06272
2.15013	1.06436
2.1644642	1.06413
2.1787984	1.06396
2.1931326	1.06228
2.2074668	1.06154
2.221801	1.05921
2.2361352	1.05611
2.2504694	1.05353
2.2648036	1.05179
2.2791378	1.04805
2.293472	1.04597
2.3078062	1.04289
2.3221404	1.03896
2.3364746	1.03419
2.3508088	1.03327
2.365143	1.02954
2.3794772	1.02678
2.3938114	1.02208
2.4081456	1.01986
2.4224798	1.01681
2.436814	1.01275
2.4511482	1.00963
2.4654824	1.00677
2.4798166	1.00289
2.4941508	1.00036
2.508485	0.99911
2.5228192	0.996257
2.5371534000000002	0.992726
2.5514876	0.992097
2.5658218	0.989494
2.580156	0.986265
2.5944902	0.985244
2.6088244	0.984444
2.6231586	0.982961
2.6374928	0.981431
2.651827	0.97998
2.6661612	0.98002
2.6804954	0.98027
2.6948296	0.979239
2.7091638000000002	0.978788
2.723498	0.977506
2.7378322	0.978358
2.7521664	0.979344
2.7665006	0.980301
2.7808348	0.979097
2.795169	0.980403
2.8095032	0.980622
2.8238374	0.981535
2.8381716	0.982832
2.8525058	0.983354
2.86684	0.984111
2.8811742	0.980537
2.8955084	0.966152
2.9098426	0.953376
2.9241768	0.939774
2.938511	0.926057
2.9528452	0.912598
2.9671794	0.901333
2.9815136	0.888773
2.9958478	0.876615
3.010182	0.864401
3.0245162	0.851921
3.0388504	0.838729
3.0531846	0.825891
3.0675188	0.813893
3.081853	0.801204
3.0961872	0.788571
3.1105214	0.775844
3.1248556	0.764852
3.1391898	0.75094
3.153524	0.738195
3.1678582	0.726426
3.1821924	0.714842
3.1965266	0.702271
3.2108608	0.689408
3.225195	0.677061
3.2395292	0.66606
3.2538634	0.65371
3.2681976	0.641515
3.2825318	0.630626
3.296866	0.617722
3.3112002	0.606196
3.3255344	0.595718
3.3398686	0.584107
3.3542028	0.573034
3.368537	0.5612
3.3828712	0.551073
3.3972054	0.53891
3.4115396000000002	0.52776
3.4258738	0.51694
3.440208	0.507266
3.4545422	0.495043
3.4688764	0.484077
3.4832106	0.474497
3.4975448	0.463591
3.511879	0.45301
3.5262132	0.443529
3.5405474	0.43406
3.5548816	0.423803
3.5692158	0.413549
3.5835500000000002	0.404044
3.5978842	0.394297
3.6122184	0.384677
3.6265526	0.375002
3.6408868	0.365398
3.655221	0.356408
3.6695552	0.347131
3.6838894	0.337403
3.6982236	0.328678
3.7125578	0.319104
3.726892	0.310578
3.7412262	0.301025
3.7555604	0.29327
3.7698946	0.28436
3.7842288	0.276057
3.798563	0.26727
3.8128972	0.258836
3.8272314	0.250548
3.8415656	0.242113
3.8558998	0.233668
3.870234	0.22568
3.8845682	0.217559
3.8989024	0.209515
3.9132366	0.201364
3.9275708	0.193925
3.941905	0.185413
3.9562392	0.17752
3.9705734	0.169626
3.9849076	0.161834
3.9992418	0.154523
4.013576	0.146634
4.0279102	0.13913
4.0422444	0.131445
4.0565786	0.123927
4.0709128	0.116703
4.085247	0.110609
4.0995812	0.104712
4.1139154	0.0992502
4.1282496	0.0941814
4.1425838	0.0895267
4.156918	0.0850346
4.1712522	0.0807032
4.1855864	0.0765513
4.1999206000000004	0.0725381
4.2142548	0.0687914
4.228589	0.0652469
4.2429232	0.0618845
4.2572574	0.0585831
4.2715916	0.0556258
4.2859258	0.0525283
4.30026	0.0496101
4.3145942	0.0471151
4.3289284	0.0446039
4.3432626	0.0419678
4.3575968	0.0395111
4.371931	0.0371846
4.3862652	0.0349786
4.4005994	0.0328275
4.4149336	0.031003
4.4292678	0.029072
4.443602	0.0271631
4.4579362	0.0255105
4.4722704	0.0236806
4.4866046	0.022124
4.5009388	0.0205963
4.515273	0.0192084
4.5296072	0.0176974
4.5439414000000005	0.0164407
4.5582756	0.0151639
4.5726098	0.0139418
4.586944	0.0128132
4.6012782	0.011793
4.6156124	0.0108622
4.6299466	0.0098216
4.6442808	0.00892326
4.658615	0.00806034
4.6729492	0.00734623
4.6872834	0.00653609
4.7016176	0.00586051
4.7159518	0.00518922
4.730286	0.00461436
4.7446202	0.00401564
4.7589544	0.00351179
4.7732886	0.003058
4.7876228	0.00257118
4.801957	0.00218143
4.8162912	0.00183895
4.8306254	0.00147628
4.8449596	0.00119791
4.8592938	0.000911444
4.873628	0.000700302
4.8879622	0.000500887
4.9022964	0.000350068
4.9166306	0.000218419
4.9309648	0.000120121
4.945299	0.0000554811
4.9596332	0.0000112662
4.9739674	8.00089e-7
4.9883016	0
5.0026358	0
5.01697	0
5.0313042	0
5.0456384	0
5.0599726	0
5.0743068000000005	0
5.088641	0
5.1029752	0
5.1173094	0
5.1316436	0
5.1459778	0
5.160312	0
5.1746462	0
5.1889804	0
5.2033146	0
5.2176488	0
5.231983	0
5.2463172	0
5.2606514	0
5.2749856	0
5.2893198	0
5.303654	0
5.3179882	0
5.3323224	0
5.3466566	0
5.3609908	0
5.375325	0
5.3896592	0
5.4039934	0
5.4183276000000005	0
5.4326618	0
5.446996	0
5.4613302	0
5.4756644	0
5.4899986	0
5.5043328	0
5.518667	0
5.5330012	0
5.5473354	0
5.5616696	0
5.5760038	0
5.590338	0
5.6046722	0
5.6190064	0
5.6333406	0
5.6476748	0
5.662009	0
5.6763432	0
5.6906774	0
5.7050116	0
5.7193458	0
5.73368	0
