108
0.000000 6.192259
0.000000 6.192259
0.000000 6.192259
6.158847	3.948582	5.108341	1.000000
1.801204	5.515200	5.704092	1.000000
2.966090	6.122863	4.569823	1.000000
0.503099	6.002207	3.646103	1.000000
1.420455	0.444988	2.276990	1.000000
3.211218	4.426267	1.467323	1.000000
0.623212	3.931450	3.859874	1.000000
3.023644	1.394526	0.156440	1.000000
1.955699	1.968899	0.695690	1.000000
1.022220	3.691975	0.015514	1.000000
5.887466	3.075846	4.127920	1.000000
1.840653	4.444655	3.697027	1.000000
3.337387	0.018373	3.227274	1.000000
1.259223	4.324453	1.394992	1.000000
1.378574	0.096591	0.790401	1.000000
4.898685	3.789278	3.596766	1.000000
1.135367	2.424442	3.320027	1.000000
5.544110	0.984509	0.743115	1.000000
3.753112	0.053075	5.278428	1.000000
2.904671	3.024659	5.517716	1.000000
0.127600	0.160382	0.512605	1.000000
0.954368	4.787991	3.140283	1.000000
3.523238	4.934568	3.962206	1.000000
0.183864	3.935317	6.034021	1.000000
2.332381	0.232275	1.314415	1.000000
5.297749	6.107011	3.790418	1.000000
0.033835	2.816598	5.450235	1.000000
3.678110	3.526072	3.587119	1.000000
5.676643	1.261425	5.050312	1.000000
2.465651	1.980127	3.845963	1.000000
5.190681	0.246777	4.698722	1.000000
3.615636	6.145142	3.336752	1.000000
0.072118	1.633893	3.405414	1.000000
1.853253	2.840170	2.752933	1.000000
1.236834	3.953290	2.369337	1.000000
5.263162	4.639865	4.807119	1.000000
0.468762	5.352184	4.638918	1.000000
0.343252	1.475993	1.540239	1.000000
5.600569	2.621389	5.445825	1.000000
2.189091	0.235690	6.180114	1.000000
4.257636	3.397040	5.907913	1.000000
3.997277	0.587398	4.133275	1.000000
4.348665	2.655016	3.742654	1.000000
2.778831	0.879802	3.271249	1.000000
5.116393	0.077807	0.288276	1.000000
4.928163	0.051825	2.037469	1.000000
4.712915	1.074616	1.346183	1.000000
4.033664	5.080843	5.472369	1.000000
2.233432	1.435485	2.497644	1.000000
6.065485	1.684569	2.991319	1.000000
4.134495	4.133806	0.442627	1.000000
6.123920	0.292704	4.178300	1.000000
5.068986	1.919296	2.854792	1.000000
1.652745	3.581162	4.800688	1.000000
2.949782	2.490363	0.083474	1.000000
2.711077	0.035321	5.302207	1.000000
4.764289	2.119940	1.746735	1.000000
1.394761	2.836881	5.538948	1.000000
4.790985	5.021439	3.167216	1.000000
4.396524	0.020811	6.148113	1.000000
1.752221	2.916825	1.613260	1.000000
1.492007	5.741487	2.989397	1.000000
0.707613	4.939084	5.870397	1.000000
5.470892	4.324115	0.371691	1.000000
3.521075	3.780704	4.963032	1.000000
3.628864	5.426381	1.862503	1.000000
5.606223	1.547539	4.012602	1.000000
2.832200	5.462995	5.794003	1.000000
1.839246	0.799752	3.653233	1.000000
3.254837	2.639142	1.449753	1.000000
4.762845	5.828629	6.021199	1.000000
0.057711	1.172872	0.158104	1.000000
4.207885	3.029549	2.380429	1.000000
4.295944	0.351553	2.830246	1.000000
2.482303	6.078085	0.311745	1.000000
2.883829	1.925522	5.281880	1.000000
0.766122	2.432742	1.080961	1.000000
5.247973	0.326521	3.274114	1.000000
2.264907	0.885949	4.898964	1.000000
1.214240	0.576669	4.454433	1.000000
2.397338	3.651190	3.182119	1.000000
5.126334	3.392758	1.980115	1.000000
2.876793	3.733636	0.658549	1.000000
2.032316	3.297581	0.211964	1.000000
2.626218	0.120726	0.233366	1.000000
1.163141	1.532629	2.599900	1.000000
3.389664	4.667561	2.818665	1.000000
3.823764	1.169539	1.899401	1.000000
0.420404	3.479932	1.804792	1.000000
1.313481	4.468684	5.153314	1.000000
5.843917	0.815094	2.469884	1.000000
1.475649	6.079500	4.243101	1.000000
0.506153	6.092215	5.559629	1.000000
5.440858	4.434828	1.585369	1.000000
2.435219	5.050756	4.409778	1.000000
6.112115	5.538616	2.750690	1.000000
4.411456	2.620745	0.658875	1.000000
0.190001	4.807264	0.320427	1.000000
4.624414	1.951691	5.119221	1.000000
2.316577	5.574376	1.426876	1.000000
5.409817	2.832861	0.979170	1.000000
1.145594	5.366716	0.517791	1.000000
5.411535	5.343336	0.910757	1.000000
0.228402	2.182044	4.446077	1.000000
5.949892	0.296158	5.874042	1.000000
5.988501	4.270131	2.779082	1.000000
0.786143	2.451213	2.211795	1.000000
0.237664	5.239237	2.127979	1.000000
