232	4.662532	19.238970
233	4.859213	79.651920
234	4.896958	56.292161
235	4.621210	23.103938
236	5.448352	52.797210
237	5.555319	22.129653
238	5.517335	2.520154
239	5.484840	35.072005
240	6.151095	37.191716
241	6.394219	30.621291
242	6.320791	2.715362
243	5.960829	18.278488
244	6.386186	56.342194
245	6.097835	21.810751
246	6.499823	17.835352
247	5.949989	38.397426
248	5.717179	35.813662
249	6.264887	27.956237
250	5.831070	14.998264
251	5.316998	40.554707
252	5.493989	14.899807
253	6.029330	72.813962
254	5.711935	6.118104
255	5.660831	14.405404
256	5.623862	83.674723
257	4.893534	4.620799
258	5.373026	13.069311
259	4.862320	4.737056
260	4.615859	19.022711
261	4.894152	10.329480
262	5.187833	42.795310
263	4.772063	15.483993
264	4.800258	28.464226
265	4.905105	90.996229
266	4.316089	56.337698
267	4.672192	16.836763
268	4.934818	29.383808
269	4.863463	48.220535
270	4.743301	35.259633
271	4.891875	15.045669
272	5.038505	27.881166
273	5.026191	61.598214
274	5.151462	8.218811
275	4.881347	26.747496
276	5.373457	8.065980
277	4.723093	24.322115
278	5.388904	62.213602
279	4.752546	6.398257
280	5.340248	18.844332
281	5.296053	17.758514
282	5.148105	32.512398
283	5.527610	61.184629
284	5.523215	6.970182
285	6.291386	23.430193
286	5.903657	30.527440
287	6.247826	1.263576
288	6.355432	5.778123
289	6.007622	45.415682
290	5.271420	24.897091
291	5.850204	11.377055
292	5.774927	10.551729
293	5.712304	10.594978
294	6.314300	50.455876
295	5.764842	51.148340
296	5.181030	63.411046
297	4.909566	42.464417
298	5.462743	21.653820
299	5.532172	15.410807
300	5.191465	56.228778
301	4.883657	20.504392
302	5.220588	14.309320
303	4.275235	43.784228
304	4.125508	109.990279
305	4.199348	21.843872
306	4.102286	29.528929
307	4.113096	1.171224
308	4.467041	23.941409
309	4.497957	0.062517
310	4.854862	22.570512
311	5.200256	26.480684
312	4.853427	24.887304
313	4.633818	46.637107
314	4.660094	41.482792
315	4.626303	52.389658
316	5.440681	30.718599
317	5.005017	93.912988
318	5.541119	77.040167
319	5.413379	31.640187
320	5.451453	47.391998
321	5.254346	17.818269
322	5.628133	12.920241
323	6.132205	23.791541
324	6.167924	25.214274
325	6.083315	42.746394
326	6.041196	25.193814
327	6.101041	31.841704
328	6.044760	32.397095
329	5.026581	23.043058
330	5.124007	42.110634
331	4.796940	18.991428
332	4.279600	223.034039
333	4.394912	24.011037
334	5.004877	8.383909
335	5.169124	10.382454
336	4.803830	58.767457
337	4.839288	54.067170
338	6.153405	11.412431
339	6.177625	52.742471
340	5.612198	44.326062
341	5.071792	93.009608
342	4.070392	98.678935
343	4.564993	18.058596
344	4.099077	14.648610
345	4.826741	35.853179
346	5.279361	64.321706
347	4.788871	114.796795
348	3.829017	27.155811
349	3.996620	33.571115
350	3.819860	21.280486
351	4.473724	103.540042
352	4.439595	23.020231
353	5.556495	-2.231883
354	5.218673	26.697711
355	5.509141	28.525540
356	5.239809	28.584797
357	4.990987	59.781261
358	5.685097	57.178582
359	5.370987	82.151230
360	5.427156	4.059661
361	5.680779	11.801899
362	5.541077	14.978319
363	5.134169	5.630137
364	4.982002	93.243349
365	5.491417	6.068682
366	5.514103	138.238905
367	5.677683	4.830004
368	5.533388	9.981007
369	5.308470	33.031659
370	5.345470	0.219513
371	5.586881	31.362547
372	5.674743	13.019771
373	4.734802	24.097866
374	4.874293	3.332975
375	5.242940	2.834796
376	5.043442	10.332733
377	4.893995	9.079194
378	4.901329	105.696419
379	5.128499	52.269937
380	5.767952	19.581643
381	5.859712	145.432325
382	5.777539	9.247059
383	6.085330	45.203543
384	5.986275	41.396416
385	5.312813	40.884097
386	5.522360	140.480247
387	5.039455	23.951328
388	4.911794	49.598335
389	4.780314	45.936824
390	4.969318	77.631768
391	5.377403	5.657824
392	5.599140	28.744567
393	5.583260	11.974763
394	5.566650	27.855788
395	5.229061	29.533835
396	5.546917	28.763494
397	5.867105	51.302513
398	6.114629	108.501738
399	5.937404	42.704936
400	5.764845	2.305693
401	5.790538	44.145229
402	6.330967	47.650827
403	6.576067	18.643959
404	6.866440	16.949316
405	6.114963	27.063113
406	6.462584	24.935615
407	6.695442	43.883216
408	6.672494	78.468370
409	6.517179	50.024094
410	6.464917	88.586233
411	6.219715	23.275240
412	5.989243	11.578343
413	5.728264	21.201759
414	5.849982	34.460811
415	6.166825	16.626783
416	6.854513	21.176890
417	6.580745	4.207703
418	5.727566	18.270068
419	7.043133	5.230221
420	6.325352	20.110585
421	6.102530	5.320852
422	5.174245	14.405387
423	5.611398	17.129808
424	4.545625	37.409897
425	4.830454	31.628696
426	5.330017	18.860002
427	5.617869	150.765703
428	5.729284	12.814731
429	5.146098	0.618238
430	5.706499	19.764030
431	5.615002	31.788048
432	5.747274	41.680974
433	5.264995	29.297396
434	5.479530	22.275881
435	5.250846	8.040515
436	5.547021	7.886223
437	6.290453	63.126645
438	6.406581	43.371741
439	5.422223	8.506241
440	5.936105	32.714756
441	6.544091	23.480102
442	6.797519	3.304069
443	6.144721	53.136052
444	5.619859	29.482735
445	5.351757	65.074061
446	5.086678	8.360488
447	5.917833	25.674365
448	5.588297	25.154891
449	6.170904	21.275297
450	6.595195	66.872956
451	6.933233	65.891678
452	6.465063	30.915447
453	6.145079	35.907828
454	6.283100	46.842178
455	5.711713	30.359754
456	6.104794	41.093336
457	6.096222	8.669951
458	6.373124	17.596479
459	6.259222	45.420845
460	6.891545	6.585174
461	6.476457	9.564414
462	5.689193	50.655089
463	5.713796	53.190349
464	5.753140	28.766602
465	5.796805	8.004104
466	5.468691	58.952960
467	5.442557	38.675523
468	4.753657	9.569107
469	4.651123	47.414874
470	5.406536	55.442077
471	4.796940	76.365614
472	5.463723	65.063333
473	5.229492	18.722678
474	6.079058	7.293101
475	6.264854	9.149942
476	4.777589	106.927764
477	5.141512	39.396668
478	4.910409	23.813315
479	4.976604	77.741093
480	5.345144	20.053548
481	4.976749	26.759304
482	5.261997	4.570691
483	5.511684	0.242225
484	5.431155	17.566797
485	5.078956	38.652622
486	5.318656	28.171773
487	5.369293	28.306539
488	6.017593	13.903607
489	5.497465	43.442149
490	6.261705	25.351811
491	5.762899	36.940467
492	5.429015	5.392420
493	5.313546	50.175331
494	4.954066	42.435908
495	6.286252	51.597755
496	6.299487	102.099540
497	5.935198	16.162818
498	5.891741	18.074556
499	5.118503	39.174597
500	4.758437	158.185796
501	4.577667	45.667457
502	4.375350	11.213698
503	4.398216	21.924110
504	5.044459	5.274132
505	5.141434	11.441887
506	5.802290	20.693967
507	5.416570	29.433482
508	5.802324	58.725240
509	5.744151	22.639347
510	5.501894	3.239446
511	5.391647	77.844467
512	6.383512	17.466477
513	5.487711	47.149828
514	5.332486	47.129603
515	4.907675	16.471051
516	4.164524	49.907652
517	4.487090	45.426255
518	4.734051	38.256150
519	5.030521	62.687600
520	4.714125	76.136250
521	4.723802	4.926933
522	4.653278	26.930530
523	4.359738	54.757688
524	4.717926	49.098795
525	4.617999	24.113008
526	4.835192	4.533149
527	4.622676	-0.145534
528	4.903338	24.370034
529	5.229983	70.087949
530	4.858329	12.147574
531	4.756642	25.819820
532	4.529923	4.423870
533	4.987665	17.803507
534	5.037286	25.901426
535	5.512118	28.492731
536	4.716440	16.208899
537	5.017195	16.175081
538	4.311258	12.029294
539	3.969617	93.552976
540	4.2628
